merchant_group,merchant_name,cc_type,cc_code
Office Supplies,Johnston-Odonnell,Adjustment,69309
Marketing,"Sanford, Rivera and Garcia",Adjustment,69309
Logistics,"Holmes, Williams and Wright",Service Fee,63746
Travel & T&E,"Baker, Mason and White",Refund,62449
Travel & T&E,"Adams, Christian and Rivas",Refund,62449
Travel & T&E,Gutierrez-Lopez,Online Payment,53070
Travel & T&E,"Branch, Torres and Oliver",Adjustment,61270
Software & SaaS,Ware and Sons,Adjustment,69349
Professional Services,Hughes-Alvarado,Wire Transfer,63825
Travel & T&E,"Lee, Horton and Snyder",Refund,69726
Professional Services,"Downs, Morris and Maddox",ACH Debit,52848
Travel & T&E,"Shaw, Nelson and Martin",Adjustment,69349
Logistics,Schroeder-Kramer,ACH Debit,65054
Logistics,Robinson-Lee,Service Fee,53039
Office Supplies,"Brown, Valdez and Lucas",Wire Transfer,67571
Software & SaaS,Morton-Chase,Service Fee,53070
Software & SaaS,Kelly-Norman,Service Fee,53039
Travel & T&E,"Harris, Collins and Carney",Adjustment,64719
Utilities,White-Lewis,Refund,69726
Office Supplies,"Wood, Hunter and Peterson",Wire Transfer,51423
Marketing,Berry-Mckinney,Wire Transfer,62403
Utilities,Lewis-Murphy,Service Fee,63746
Software & SaaS,Bowen Group,Service Fee,63825
Travel & T&E,Brown-Copeland,Service Fee,63825
Utilities,Vargas Ltd,Online Payment,53169
Marketing,"Morales, Thomas and Schultz",Wire Transfer,67571
Professional Services,"Stanley, Tucker and Lee",Wire Transfer,68089
Utilities,"Patterson, Smith and Jones",Wire Transfer,51423
Software & SaaS,"Phillips, Spence and Barrett",Adjustment,69349
Utilities,Wolf-Harris,Refund,62449
Marketing,Freeman-Chang,Online Payment,53169
Software & SaaS,Cordova Group,Online Payment,53070
Logistics,Gray-Mayo,ACH Debit,61270
Professional Services,Morales-Jones,Adjustment,69349
Logistics,"Reid, Ferguson and Sanchez",ACH Debit,54572
Professional Services,Gray Group,Refund,69726
Travel & T&E,"Wilson, Pena and Rich",Online Payment,53070
Professional Services,Meadows PLC,Wire Transfer,68089
Utilities,Graham Group,Refund,57223
Travel & T&E,Gonzales-Harrison,Adjustment,69309
Travel & T&E,Gay Inc,Wire Transfer,51423
Travel & T&E,Arnold and Sons,POS Purchase,56515
Logistics,"Woods, Calhoun and Schmidt",Refund,69726
Office Supplies,"Beltran, Lozano and Mcgee",ACH Debit,52848
Travel & T&E,Young-Allen,Refund,62449
Logistics,"Lloyd, Mckinney and Collins",Service Fee,63746
Travel & T&E,House-Glover,Online Payment,53070
Office Supplies,Johnson-Rogers,Adjustment,61270
Travel & T&E,Scott and Sons,Online Payment,53169
Professional Services,Byrd-Le,Refund,69726
Professional Services,Smith-Bell,ACH Debit,61270
Logistics,"Edwards, Baker and Anderson",ACH Debit,62403
Utilities,White-Lewis,Refund,69726
Logistics,"Lucas, Parker and Alexander",Wire Transfer,68089
Software & SaaS,Moore Group,Adjustment,61270
Logistics,"Lopez, Jacobs and Mason",Wire Transfer,58667
Office Supplies,Green-Wright,Adjustment,64719
Office Supplies,Jones LLC,Wire Transfer,68089
Professional Services,White-Green,Wire Transfer,53358
Marketing,Dean-Jimenez,Online Payment,59012
Professional Services,Welch-Hogan,Online Payment,53169
Utilities,Wolf-Harris,Refund,62449
Logistics,Morgan-French,Wire Transfer,51423
Software & SaaS,Moon-White,Adjustment,64719
Office Supplies,"Hernandez, Martinez and Weber",Adjustment,61270
Travel & T&E,"Miller, Murphy and Craig",Wire Transfer,67571
Office Supplies,Green-Wright,Adjustment,64719
Marketing,Lyons-Bender,Service Fee,63746
Software & SaaS,Thomas and Sons,Service Fee,53070
Software & SaaS,Garcia-James,ACH Debit,65054
Professional Services,Garcia LLC,ACH Debit,61270
Software & SaaS,Hooper PLC,Adjustment,69309
Logistics,"Harper, Smith and Buchanan",Service Fee,63746
Utilities,"Washington, Ryan and Cummings",POS Purchase,56515
Travel & T&E,"Tapia, Vaughn and Lee",ACH Debit,52848
Logistics,"Sparks, Jackson and Miller",Refund,62449
Office Supplies,"Miller, Hernandez and Reyes",Wire Transfer,58667
Office Supplies,Roberts-Sullivan,Service Fee,63825
Software & SaaS,Strickland-Shaw,Adjustment,64719
Professional Services,Davis Inc,ACH Debit,61270
Software & SaaS,"Henderson, Cox and Cox",Adjustment,61270
Marketing,Smith and Sons,Service Fee,68089
Professional Services,Taylor and Sons,Online Payment,53169
Utilities,"Mcclure, Ward and Lee",Adjustment,69309
Software & SaaS,Bruce-Gonzalez,Refund,62449
Travel & T&E,Gonzales-Harrison,Adjustment,69309
Professional Services,"Lawson, Morris and Ramos",POS Purchase,57164
Travel & T&E,Carter Inc,ACH Debit,54572
Utilities,"Avery, Horton and Fernandez",Service Fee,63825
Office Supplies,Wilson-Jimenez,Recurring Subscription,61029
Utilities,Robertson-Hays,Wire Transfer,51423
Office Supplies,"Estrada, Williams and Foster",Wire Transfer,68089
Marketing,Howard-Jordan,Adjustment,69349
Logistics,Williams Inc,POS Purchase,57164
Professional Services,Ross LLC,Online Payment,53070
Logistics,Edwards-Scott,Refund,57223
Utilities,Baker and Sons,Service Fee,63825
Logistics,"Sparks, Jackson and Miller",Refund,62449
Professional Services,Navarro-Munoz,Online Payment,59012
Software & SaaS,Anderson-Bailey,ACH Debit,65054
Logistics,Hicks-Hill,Online Payment,53070
Professional Services,Taylor and Sons,Online Payment,53169
Logistics,Edwards-Scott,Refund,57223
Utilities,Burgess-Thompson,Adjustment,64719
Professional Services,Gregory-Watkins,Wire Transfer,68089
Logistics,"Huang, Cole and Pacheco",Online Payment,59012
Professional Services,"Hernandez, Thompson and Boyd",Wire Transfer,68089
Professional Services,"Daniels, Adkins and Brown",Service Fee,68089
Professional Services,Marshall-Elliott,ACH Debit,52848
Logistics,Schroeder-Kramer,ACH Debit,65054
Software & SaaS,Scott Ltd,Service Fee,68089
Travel & T&E,James Group,Adjustment,69349
Office Supplies,Good-Hodges,ACH Debit,61270
Professional Services,Jones-Fox,Adjustment,69349
Professional Services,"Turner, Schneider and Johnson",Adjustment,69309
Utilities,"Washington, Ryan and Cummings",POS Purchase,56515
Software & SaaS,Davis Group,Recurring Subscription,61029
Logistics,Abbott-Munoz,POS Purchase,57164
Travel & T&E,Hernandez PLC,Wire Transfer,62403
Professional Services,Brown-Wall,Service Fee,53070
Logistics,"Washington, Hardy and Bray",ACH Debit,52848
Marketing,Yu Inc,Wire Transfer,63825
Logistics,King-Martinez,ACH Debit,61270
Logistics,"Morris, Thompson and Williams",Wire Transfer,63825
Marketing,Nolan-Flynn,ACH Debit,62403
Marketing,"Pierce, Bell and Chavez",ACH Debit,54572
Software & SaaS,Cordova Group,Online Payment,53070
Professional Services,Gregory-Watkins,Wire Transfer,68089
Professional Services,Byrd-Le,Refund,69726
Logistics,Combs Ltd,Service Fee,53070
Professional Services,Larson-Holloway,Online Payment,53169
Software & SaaS,"Henderson, Cox and Cox",Adjustment,61270
Utilities,"Kim, Gonzales and Mills",Wire Transfer,68089
Office Supplies,Schmitt PLC,ACH Debit,62403
Logistics,Reynolds Ltd,Service Fee,68089
Office Supplies,Carlson-Cruz,Wire Transfer,51423
Office Supplies,Lam LLC,Wire Transfer,63825
Professional Services,Gray Group,Refund,69726
Travel & T&E,Gay Inc,Wire Transfer,51423
Logistics,"Wright, Garcia and Deleon",Wire Transfer,63825
Utilities,Morgan-Schwartz,POS Purchase,57164
Utilities,"Hurst, Freeman and Nelson",Online Payment,59012
Office Supplies,"Wood, Ramos and Sampson",Wire Transfer,68089
Logistics,"Fernandez, Kim and George",POS Purchase,57164
Utilities,Baird-Sanchez,Refund,62449
Software & SaaS,Short-Garcia,Wire Transfer,62403
Professional Services,Brown-Wall,Service Fee,53070
Travel & T&E,Cooper Ltd,Adjustment,69309
Utilities,Suarez LLC,Service Fee,63746
Utilities,"Harrison, Johnson and Roberts",Wire Transfer,62403
Utilities,Wilkerson-Arias,Wire Transfer,63825
Logistics,Morgan-French,Wire Transfer,51423
Utilities,King-Miller,ACH Debit,62403
Logistics,"Reyes, Chase and Jenkins",Recurring Subscription,61029
Travel & T&E,"Gould, Marshall and Scott",Service Fee,53039
Logistics,Jones PLC,Service Fee,53039
Marketing,Reed Inc,ACH Debit,61270
Marketing,"Conner, Li and Santiago",Refund,69726
Logistics,Edwards-Scott,Refund,57223
Logistics,Schroeder-Kramer,ACH Debit,65054
Marketing,Herman-Walker,POS Purchase,56515
Utilities,Graham Group,Refund,57223
Software & SaaS,"Fisher, Wilson and Brown",Wire Transfer,58667
Professional Services,"Lawson, Morris and Ramos",POS Purchase,57164
Logistics,Robinson-Lee,Service Fee,53039
Professional Services,"Matthews, Smith and Hubbard",Wire Transfer,53358
Marketing,Williams-Cook,ACH Debit,62403
Professional Services,"Fuller, Ingram and Moss",Adjustment,69349
Marketing,"Mcdaniel, Bentley and Mclaughlin",Adjustment,64719
Utilities,Gibson Ltd,Service Fee,53070
Software & SaaS,Bowen Group,Service Fee,63825
Software & SaaS,Manning Group,Wire Transfer,51423
Utilities,Walker Ltd,ACH Debit,52848
Software & SaaS,"Andrews, Higgins and Carter",Adjustment,69309
Office Supplies,"Kennedy, Johnson and Lucas",Adjustment,61270
Software & SaaS,Manning Group,Wire Transfer,51423
Office Supplies,"Ramos, Nelson and Fischer",Wire Transfer,53358
Logistics,"Holmes, Williams and Wright",Service Fee,63746
Marketing,Henry Group,POS Purchase,57164
Logistics,"Wright, Garcia and Deleon",Wire Transfer,63825
Logistics,"Morris, Thompson and Williams",Wire Transfer,63825
Marketing,Henry Group,POS Purchase,57164
Software & SaaS,Moon-White,Adjustment,64719
Marketing,"Smith, Gilmore and Johnston",POS Purchase,56515
Professional Services,Navarro-Munoz,Online Payment,59012
Marketing,"Williams, Johnson and Wright",Service Fee,53039
Professional Services,"Booker, Jones and Harrington",Online Payment,53070
Travel & T&E,Young-Martinez,Wire Transfer,58667
Travel & T&E,Young-Martinez,Wire Transfer,58667
Office Supplies,Roberts-Sullivan,Service Fee,63825
Logistics,Edwards-Scott,Refund,57223
Travel & T&E,Hernandez Inc,Refund,57223
Logistics,"Holmes, Williams and Wright",Service Fee,63746
Professional Services,Wright and Sons,Wire Transfer,51423
Office Supplies,Good-Hodges,ACH Debit,61270
Logistics,Jones PLC,Service Fee,53039
Travel & T&E,Pollard and Sons,Recurring Subscription,61029
Professional Services,"Hernandez, Thompson and Boyd",Wire Transfer,68089
Professional Services,Mckee-Lee,Service Fee,53070
Utilities,Peterson-Beard,Online Payment,59012
Marketing,Thompson Ltd,Online Payment,53070
Travel & T&E,Curry Inc,Adjustment,64719
Utilities,King-Smith,Wire Transfer,63825
Marketing,Reed Inc,ACH Debit,61270
Utilities,Graham Group,Refund,57223
Utilities,Novak PLC,Refund,57223
Marketing,Bryant Group,Refund,57223
Utilities,"Watts, Robinson and Nguyen",Refund,62449
Logistics,"Holmes, Williams and Wright",Service Fee,63746
Travel & T&E,Cooper Ltd,Adjustment,69309
Travel & T&E,"Wilson, Pena and Rich",Online Payment,53070
Software & SaaS,Ryan PLC,Refund,69726
Logistics,Walker-Jones,Adjustment,61270
Utilities,Lowery-Kennedy,Service Fee,68089
Marketing,Miller-Wright,ACH Debit,62403
Utilities,"Avery, Horton and Fernandez",Service Fee,63825
Software & SaaS,Spencer-Lee,Online Payment,53070
Marketing,"Austin, Day and Johnson",Refund,62449
Professional Services,Navarro-Munoz,Online Payment,59012
Software & SaaS,Johnson-Doyle,ACH Debit,54572
Software & SaaS,"Tran, Jordan and Williams",Refund,57223
Software & SaaS,Hernandez-Jones,Wire Transfer,58667
Office Supplies,"Burns, Hernandez and Ryan",Online Payment,53169
Utilities,"Harvey, Davis and Crane",Service Fee,68089
Utilities,"Bentley, Lynch and Henderson",Wire Transfer,51423
Utilities,Morgan-Schwartz,POS Purchase,57164
Logistics,Hayes and Sons,ACH Debit,62403
Professional Services,Chambers and Sons,Adjustment,64719
Professional Services,Gray Group,Refund,69726
Travel & T&E,Jones-Young,ACH Debit,65054
Logistics,"Lucas, Parker and Alexander",Wire Transfer,68089
Logistics,Boone LLC,Service Fee,63746
Office Supplies,"Thomas, Murray and King",Service Fee,53070
Software & SaaS,Chandler-Edwards,Adjustment,69309
Software & SaaS,Scott Ltd,Service Fee,68089
Software & SaaS,Wilkerson-Day,ACH Debit,62403
Utilities,Lopez-Martinez,Wire Transfer,53358
Logistics,Spencer-Garcia,Wire Transfer,63825
Professional Services,"Suarez, Shields and Hill",Service Fee,63825
Utilities,Walker Ltd,ACH Debit,52848
Marketing,Richards-Carson,Wire Transfer,63825
Travel & T&E,"Rivera, Johnson and Wiley",Wire Transfer,53358
Utilities,Baker and Sons,Service Fee,63825
Logistics,Walker LLC,Wire Transfer,53358
Logistics,King-Martinez,ACH Debit,61270
Software & SaaS,Hooper PLC,Adjustment,69309
Logistics,Gutierrez Group,Adjustment,69309
Professional Services,Larson-Holloway,Online Payment,53169
Logistics,Walker LLC,Wire Transfer,53358
Logistics,Schroeder-Kramer,ACH Debit,65054
Office Supplies,"Ramos, Nelson and Fischer",Wire Transfer,53358
Professional Services,Gray Group,Refund,69726
Software & SaaS,"Mcclain, Miller and Henderson",Adjustment,69349
Marketing,"Marshall, Dominguez and Welch",Wire Transfer,53358
Professional Services,Hughes-Alvarado,Wire Transfer,63825
Professional Services,Gilbert-Bullock,Adjustment,64719
Software & SaaS,"Sanchez, Wheeler and Harvey",Online Payment,53070
Office Supplies,Holt-Torres,ACH Debit,62403
Logistics,Price LLC,Wire Transfer,67571
Travel & T&E,Young-Martinez,Wire Transfer,58667
Utilities,"Wise, Conley and Stephenson",ACH Debit,65054
Professional Services,Jones Inc,POS Purchase,57164
Marketing,Lyons-Bender,Service Fee,63746
Logistics,"Fernandez, Kim and George",POS Purchase,57164
Office Supplies,Davis PLC,Adjustment,61270
Marketing,"Mckee, Gardner and Davenport",ACH Debit,61270
Logistics,Davis PLC,ACH Debit,61270
Marketing,"Marshall, Dominguez and Welch",Wire Transfer,53358
Logistics,"Holmes, Williams and Wright",Service Fee,63746
Utilities,Castaneda-Ashley,Wire Transfer,62403
Utilities,Robinson-Brock,Service Fee,63825
Travel & T&E,Reid Group,Adjustment,69349
Travel & T&E,Burton Ltd,Adjustment,69349
Professional Services,"Rosales, Mitchell and Hines",Adjustment,69349
Marketing,"Miller, Ramos and Coleman",ACH Debit,61270
Professional Services,Spence PLC,Adjustment,69349
Office Supplies,Davis PLC,Adjustment,61270
Office Supplies,Good-Hodges,ACH Debit,61270
Office Supplies,May-Ross,Wire Transfer,53358
Marketing,Hoover-Campbell,ACH Debit,61270
Software & SaaS,Moore Group,Adjustment,61270
Office Supplies,Mcdaniel Group,POS Purchase,57164
Logistics,Cox LLC,ACH Debit,54572
Utilities,Barnes PLC,Recurring Subscription,61029
Logistics,"Reid, Ferguson and Sanchez",ACH Debit,54572
Utilities,Wilkerson-Arias,Wire Transfer,63825
Logistics,Combs Ltd,Service Fee,53070
Marketing,Moore-Bass,ACH Debit,62403
Travel & T&E,"Tapia, Vaughn and Lee",ACH Debit,52848
Travel & T&E,Stanley PLC,ACH Debit,61270
Software & SaaS,Gilbert PLC,ACH Debit,62403
Software & SaaS,"Turner, Riggs and Roman",Refund,69726
Travel & T&E,Young-Martinez,Wire Transfer,58667
Travel & T&E,Walker-Flores,Refund,69726
Software & SaaS,"Adams, Zuniga and Wong",Service Fee,63825
Software & SaaS,Gilbert PLC,ACH Debit,62403
Travel & T&E,"Beard, Peters and Black",Adjustment,69349
Office Supplies,Jones-Hensley,POS Purchase,57164
Utilities,"Garcia, Martin and Jenkins",Adjustment,69309
Logistics,Harris-Walters,Refund,69726
Utilities,Barnes PLC,Recurring Subscription,61029
Logistics,"Gallegos, Adams and White",Adjustment,61270
Travel & T&E,Li-Thompson,Online Payment,59012
Software & SaaS,"Henderson, Cox and Cox",Adjustment,61270
Travel & T&E,Blake Group,Wire Transfer,63825
Marketing,Bryant Group,Refund,57223
Marketing,Lee-Cooke,Recurring Subscription,61029
Logistics,"Reid, Ferguson and Sanchez",ACH Debit,54572
Software & SaaS,"Guzman, Hoffman and Baldwin",Wire Transfer,68089
Software & SaaS,Manning Group,Wire Transfer,51423
Office Supplies,Brennan-Johnson,Online Payment,53070
Software & SaaS,"Phillips, Spence and Barrett",Adjustment,69349
Office Supplies,Jones Inc,Service Fee,53070
Professional Services,Gilbert-Bullock,Adjustment,64719
Travel & T&E,"Alvarado, Miller and Patterson",Service Fee,63825
Office Supplies,Stafford Inc,Online Payment,53070
Marketing,"Clark, Guerrero and Moore",Adjustment,61270
Marketing,Harvey PLC,Refund,69726
Travel & T&E,Pollard and Sons,Recurring Subscription,61029
Logistics,Hicks-Hill,Online Payment,53070
Utilities,Bailey-Cook,Adjustment,69309
Travel & T&E,Diaz-Ball,ACH Debit,52848
Travel & T&E,Brown-Copeland,Service Fee,63825
Software & SaaS,Russell Group,ACH Debit,62403
Logistics,Cox LLC,ACH Debit,54572
Travel & T&E,Gutierrez-Lopez,Online Payment,53070
Professional Services,"Walker, Hernandez and Baker",Adjustment,61270
Professional Services,Chambers and Sons,Adjustment,64719
Marketing,Williams-Cook,ACH Debit,62403
Software & SaaS,Dixon Inc,Service Fee,68089
Travel & T&E,"Johnston, Sanchez and Kennedy",Recurring Subscription,61029
Software & SaaS,Hooper PLC,Adjustment,69309
Logistics,"Edwards, Baker and Anderson",ACH Debit,62403
Software & SaaS,"Hoffman, Santiago and Jenkins",Wire Transfer,67571
Professional Services,Ortiz Ltd,ACH Debit,65054
Marketing,"Turner, Ortiz and Taylor",Adjustment,64719
Software & SaaS,Spencer-Lee,Online Payment,53070
Logistics,Gutierrez Group,Adjustment,69309
Logistics,Harris-Walters,Refund,69726
Logistics,"Henderson, Ramirez and Lewis",POS Purchase,57164
Logistics,Bell-Lane,ACH Debit,54572
Professional Services,White-Green,Wire Transfer,53358
Professional Services,Graham Group,Adjustment,69309
Professional Services,"Simmons, Meadows and Griffin",Online Payment,59012
Office Supplies,Brennan-Johnson,Online Payment,53070
Professional Services,Zhang PLC,Recurring Subscription,61029
Logistics,Davis PLC,ACH Debit,61270
Marketing,Williams-Cook,ACH Debit,62403
Marketing,Moore-Bass,ACH Debit,62403
Logistics,Robinson-Lee,Service Fee,53039
Professional Services,Davis-Gregory,ACH Debit,52848
Logistics,Rodriguez-Hall,Adjustment,61270
Travel & T&E,"Valentine, Joyce and Murray",Wire Transfer,51423
Office Supplies,Davis and Sons,Refund,57223
Software & SaaS,Hernandez-Jones,Wire Transfer,58667
Office Supplies,Williams-Brown,ACH Debit,52848
Logistics,"Lloyd, Mckinney and Collins",Service Fee,63746
Office Supplies,Johnson-Rogers,Adjustment,61270
Software & SaaS,"Arroyo, Miller and Tucker",Adjustment,69349
Marketing,Freeman-Chang,Online Payment,53169
Utilities,Lopez-Martinez,Wire Transfer,53358
Professional Services,Hickman Ltd,ACH Debit,54572
Office Supplies,Campbell-Clark,Adjustment,61270
Travel & T&E,House-Glover,Online Payment,53070
Logistics,"Fernandez, Kim and George",POS Purchase,57164
Professional Services,Medina-Navarro,Service Fee,63825
Utilities,Barnes PLC,Recurring Subscription,61029
Office Supplies,Diaz Inc,Service Fee,53039
Software & SaaS,Davis and Sons,ACH Debit,62403
Logistics,"Carroll, Sullivan and Bass",Online Payment,59012
Software & SaaS,Marshall-Petersen,Service Fee,63825
Software & SaaS,White-Estes,Service Fee,68089
Software & SaaS,Rowe Group,Online Payment,53070
Logistics,Kane PLC,Adjustment,61270
Software & SaaS,"Lewis, Kennedy and Santana",POS Purchase,57164
